Time (s)	Channel 0	Channel 1	Channel 2	Channel 3	Channel 4	Channel 5	Channel 6	Channel 7
11.590000	-0.039911	-0.107697	0.120918	-0.213969	0.736428	0.030421	0.731298	0.197648
11.600000	-0.041521	-0.110595	0.116410	-0.208818	0.738682	0.033319	0.731942	0.195716
11.610000	-0.041843	-0.110273	0.116410	-0.206242	0.739648	0.033963	0.731620	0.196360
11.620000	-0.042165	-0.106409	0.116088	-0.207852	0.735140	0.031065	0.730010	0.197326
11.630000	-0.040555	-0.105443	0.119308	-0.205598	0.737394	0.034929	0.731298	0.191852
11.640000	-0.042165	-0.102223	0.123172	-0.206886	0.733852	0.034285	0.734518	0.196038
11.650000	-0.048605	-0.107697	0.114478	-0.203022	0.736750	0.033641	0.732264	0.197970
11.660000	-0.042165	-0.103833	0.118020	-0.207208	0.734818	0.032997	0.729366	0.192496
11.670000	-0.047317	-0.106731	0.117698	-0.207530	0.733208	0.029133	0.731620	0.199902
11.680000	-0.042487	-0.101257	0.120274	-0.203022	0.737716	0.031065	0.732908	0.199902
11.690000	-0.044097	-0.101579	0.120596	-0.209784	0.736750	0.033319	0.737094	0.200868
11.700000	-0.040877	-0.102545	0.115766	-0.210427	0.741580	0.037505	0.732908	0.196038
11.710000	-0.043453	-0.104477	0.115766	-0.213003	0.739970	0.035895	0.736128	0.198936
11.720000	-0.042487	-0.096105	0.119630	-0.211071	0.735462	0.032031	0.735806	0.198614
11.730000	-0.041521	-0.093529	0.121884	-0.211393	0.733530	0.029133	0.732586	0.199902
11.740000	-0.047639	-0.101579	0.120596	-0.211071	0.737716	0.032997	0.736772	0.203122
11.750000	-0.046673	-0.103511	0.116410	-0.212037	0.738038	0.034285	0.735484	0.199580
11.760000	-0.045385	-0.102223	0.120274	-0.209784	0.740936	0.034607	0.735484	0.197648
11.770000	-0.046995	-0.106409	0.115444	-0.212681	0.736428	0.032997	0.735806	0.199902
11.780000	-0.046029	-0.104799	0.118986	-0.209462	0.736750	0.034607	0.737738	0.199258
11.790000	-0.047961	-0.105765	0.119630	-0.210749	0.734174	0.031065	0.732908	0.198292
11.800000	-0.047317	-0.106731	0.118664	-0.213003	0.731920	0.032031	0.739026	0.202800
11.810000	-0.047961	-0.109951	0.121240	-0.209462	0.736750	0.033319	0.734518	0.195394
11.820000	-0.047961	-0.112205	0.118986	-0.204954	0.739004	0.032675	0.734840	0.202478
11.830000	-0.050215	-0.110595	0.122206	-0.204632	0.734496	0.029133	0.733552	0.198292
11.840000	-0.049893	-0.115103	0.118664	-0.210749	0.735140	0.034929	0.737094	0.200224
11.850000	-0.051825	-0.115103	0.124460	-0.205276	0.737716	0.032675	0.735162	0.197326
11.860000	-0.052147	-0.114137	0.122850	-0.207208	0.735462	0.030743	0.733874	0.198292
11.870000	-0.050859	-0.114459	0.120918	-0.209462	0.736106	0.034285	0.736128	0.198936
11.880000	-0.048605	-0.116713	0.114156	-0.212037	0.738360	0.036217	0.734840	0.197648
11.890000	-0.050215	-0.111883	0.121884	-0.205276	0.736106	0.031065	0.732264	0.198292
11.900000	-0.048283	-0.114781	0.114156	-0.209784	0.737716	0.031065	0.729044	0.197970
11.910000	-0.055367	-0.113493	0.118342	-0.203988	0.738360	0.034607	0.736450	0.202156
11.920000	-0.042165	-0.114781	0.117376	-0.204954	0.739326	0.028811	0.727112	0.199258
11.930000	-0.047317	-0.112527	0.111902	-0.213325	0.733530	0.030743	0.735162	0.203444
11.940000	-0.044097	-0.115747	0.113190	-0.208818	0.734818	0.027845	0.729044	0.201190
11.950000	-0.043453	-0.109307	0.118664	-0.204632	0.741258	0.036217	0.736450	0.206342
11.960000	-0.041199	-0.113171	0.116410	-0.203988	0.740292	0.031065	0.723570	0.190242
11.970000	-0.044741	-0.117357	0.112868	-0.206564	0.738360	0.030743	0.730010	0.201834
11.980000	-0.042487	-0.111239	0.115444	-0.206886	0.736750	0.030421	0.729366	0.196682
11.990000	-0.042809	-0.119289	0.117054	-0.206242	0.739648	0.032353	0.731298	0.198936
12.000000	-0.039267	-0.112527	0.119308	-0.209462	0.738360	0.032031	0.732586	0.198614
12.010000	-0.046351	-0.118645	0.114800	-0.209462	0.737716	0.029455	0.730332	0.202156
12.020000	-0.042809	-0.115103	0.118342	-0.205598	0.740292	0.028489	0.728400	0.200224
12.030000	-0.041843	-0.108341	0.118664	-0.202378	0.740292	0.028811	0.726146	0.198292
12.040000	-0.041843	-0.111883	0.115766	-0.203022	0.744478	0.033963	0.728722	0.201190
12.050000	-0.045063	-0.102545	0.118986	-0.203666	0.738360	0.029777	0.730976	0.202156
12.060000	-0.041521	-0.108341	0.115444	-0.201734	0.743512	0.032031	0.727756	0.200868
12.070000	-0.039589	-0.101257	0.120596	-0.200446	0.741580	0.030743	0.730332	0.202800
12.080000	-0.041843	-0.104155	0.116732	-0.203022	0.736428	0.027201	0.729688	0.205054
12.090000	-0.041199	-0.102545	0.117698	-0.203344	0.740614	0.029777	0.730654	0.207308
12.100000	-0.038301	-0.102545	0.113834	-0.204310	0.739970	0.027201	0.725180	0.203122
12.110000	-0.039267	-0.100291	0.120918	-0.206242	0.739648	0.030099	0.729044	0.203444
12.120000	-0.039589	-0.101579	0.115122	-0.207208	0.740614	0.030743	0.727434	0.204088
12.130000	-0.035725	-0.104477	0.116410	-0.200768	0.743512	0.029133	0.724214	0.200224
12.140000	-0.037013	-0.102223	0.119952	-0.208818	0.737716	0.028167	0.726468	0.203766
12.150000	-0.043131	-0.100613	0.116410	-0.203988	0.736750	0.026235	0.728078	0.206342
12.160000	-0.042809	-0.102545	0.119630	-0.200124	0.741258	0.028811	0.727112	0.206020
12.170000	-0.037335	-0.103833	0.110614	-0.208174	0.743512	0.032997	0.722926	0.198292
12.180000	-0.035081	-0.101579	0.115766	-0.203666	0.742224	0.030743	0.723570	0.198292
12.190000	-0.041843	-0.108663	0.112546	-0.204310	0.743834	0.029777	0.726146	0.205054
12.200000	-0.036691	-0.104799	0.110614	-0.201734	0.742868	0.027523	0.721317	0.202478
12.210000	-0.033471	-0.102545	0.117376	-0.208174	0.743512	0.033641	0.728078	0.201512
12.220000	-0.036047	-0.100935	0.116732	-0.201090	0.742224	0.028811	0.724858	0.205054
12.230000	-0.038623	-0.100935	0.118664	-0.199158	0.745766	0.030421	0.722926	0.201190
12.240000	-0.032505	-0.097715	0.119630	-0.207852	0.743190	0.031065	0.725502	0.202156
12.250000	-0.036369	-0.100291	0.117698	-0.205598	0.743834	0.030421	0.726790	0.205698
12.260000	-0.035403	-0.101901	0.124460	-0.203344	0.743834	0.026235	0.727434	0.208274
12.270000	-0.039589	-0.104155	0.115444	-0.204954	0.748020	0.032353	0.728722	0.208596
12.280000	-0.038301	-0.108019	0.117698	-0.199480	0.750274	0.029133	0.721639	0.207952
12.290000	-0.035725	-0.100613	0.119630	-0.199480	0.746410	0.027523	0.720351	0.204732
12.300000	-0.040555	-0.097715	0.118020	-0.197226	0.744478	0.028811	0.721317	0.205054
12.310000	-0.038301	-0.098359	0.120274	-0.198836	0.745122	0.030421	0.722283	0.202800
12.320000	-0.038623	-0.096105	0.117054	-0.195938	0.745444	0.034285	0.723248	0.204088
12.330000	-0.038945	-0.093529	0.120596	-0.200124	0.743834	0.030743	0.719063	0.202156
12.340000	-0.037335	-0.096749	0.120596	-0.194972	0.744156	0.026879	0.716809	0.205054
12.350000	-0.036047	-0.096427	0.118664	-0.196904	0.746732	0.032031	0.721317	0.203444
12.360000	-0.033471	-0.095139	0.121240	-0.198192	0.748664	0.031709	0.721961	0.204088
12.370000	-0.039911	-0.100291	0.119308	-0.198836	0.747376	0.029455	0.718419	0.203444
12.380000	-0.039589	-0.103189	0.120918	-0.202056	0.748986	0.032031	0.723892	0.206664
12.390000	-0.037979	-0.097393	0.127036	-0.198192	0.746410	0.024625	0.716487	0.203444
12.400000	-0.041843	-0.104477	0.127358	-0.195616	0.749630	0.027201	0.720673	0.208918
12.410000	-0.037013	-0.101579	0.124460	-0.204632	0.749952	0.031065	0.721639	0.204088
12.420000	-0.042487	-0.099325	0.134120	-0.195616	0.748664	0.025591	0.720351	0.207952
12.430000	-0.039267	-0.097715	0.131866	-0.197870	0.748664	0.029777	0.722605	0.206664
12.440000	-0.044097	-0.103511	0.126070	-0.192074	0.749952	0.025269	0.713589	0.204732
12.450000	-0.041521	-0.098037	0.126392	-0.197548	0.749308	0.026879	0.718097	0.207630
12.460000	-0.043775	-0.098681	0.131544	-0.193684	0.747054	0.024303	0.720029	0.210850
12.470000	-0.041521	-0.096427	0.124460	-0.199158	0.748342	0.029133	0.717131	0.204088
12.480000	-0.041199	-0.102223	0.125748	-0.202700	0.745444	0.021405	0.713589	0.205376
12.490000	-0.044097	-0.100291	0.126714	-0.196904	0.748986	0.026235	0.713911	0.203444
12.500000	-0.046351	-0.102867	0.127036	-0.197870	0.748986	0.026235	0.717453	0.207952
12.510000	-0.048605	-0.102545	0.129290	-0.196260	0.750596	0.027523	0.718097	0.209562
12.520000	-0.048927	-0.097715	0.127036	-0.198514	0.748664	0.029455	0.721639	0.208274
12.530000	-0.041843	-0.095461	0.127680	-0.197226	0.749952	0.026879	0.716165	0.207630
12.540000	-0.045385	-0.100291	0.126070	-0.195938	0.748986	0.024625	0.715843	0.210528
12.550000	-0.044419	-0.097393	0.128002	-0.199480	0.748986	0.027201	0.718741	0.209884
12.560000	-0.040877	-0.096427	0.121240	-0.203022	0.745122	0.029455	0.720351	0.207952
12.570000	-0.041199	-0.101257	0.122528	-0.197548	0.750918	0.027845	0.714877	0.204088
12.580000	-0.046995	-0.103511	0.121884	-0.195938	0.751884	0.031387	0.717453	0.206664
12.590000	-0.040555	-0.099969	0.120274	-0.200768	0.749308	0.030743	0.718741	0.208274
12.600000	-0.070822	-0.155030	0.073907	-0.225239	0.736106	0.022049	0.718419	0.218256
12.610000	-0.037979	-0.098037	0.125426	-0.201734	0.749308	0.028489	0.714233	0.202800
12.620000	-0.038301	-0.094817	0.119308	-0.204310	0.749308	0.031387	0.719385	0.208274
12.630000	-0.039911	-0.096105	0.126070	-0.195616	0.749630	0.027845	0.716487	0.206664
12.640000	-0.040555	-0.098359	0.120274	-0.201090	0.748986	0.028167	0.719707	0.211172
12.650000	-0.040233	-0.093207	0.128324	-0.175652	0.780219	0.059079	0.748364	0.242405
12.660000	-0.040877	-0.096749	0.120596	-0.196904	0.749308	0.027845	0.720673	0.213426
12.670000	-0.042165	-0.097715	0.116088	-0.199480	0.748342	0.027845	0.721639	0.213426
12.680000	-0.039589	-0.097393	0.118342	-0.197870	0.750274	0.029133	0.718097	0.207308
12.690000	-0.041843	-0.096749	0.119630	-0.199480	0.749630	0.027201	0.718419	0.214070
12.700000	-0.040877	-0.097393	0.117698	-0.195616	0.752528	0.028489	0.713911	0.207308
12.710000	-0.038623	-0.099325	0.120918	-0.199480	0.752206	0.031065	0.719063	0.207952
12.720000	-0.040877	-0.102867	0.117376	-0.197226	0.751562	0.027523	0.718741	0.213104
12.730000	-0.039911	-0.095783	0.120918	-0.196904	0.746088	0.021405	0.712945	0.208918
12.740000	-0.036691	-0.098037	0.121562	-0.196260	0.750918	0.025591	0.712301	0.206664
12.750000	-0.035403	-0.095783	0.114800	-0.199802	0.749308	0.027201	0.716165	0.210528
12.760000	-0.037657	-0.099647	0.117376	-0.198192	0.749308	0.026557	0.715199	0.209884
12.770000	-0.037979	-0.095783	0.115444	-0.195938	0.749308	0.024947	0.714555	0.210528
12.780000	-0.038301	-0.095139	0.119630	-0.198192	0.748020	0.027523	0.719385	0.211816
12.790000	-0.038945	-0.102545	0.116410	-0.200124	0.749952	0.025913	0.716165	0.212782
12.800000	-0.040233	-0.102223	0.109004	-0.197870	0.749952	0.026557	0.713267	0.208918
12.810000	-0.039267	-0.098037	0.121562	-0.195938	0.749308	0.026557	0.716165	0.212138
12.820000	-0.035725	-0.097071	0.114800	-0.203022	0.750596	0.031065	0.720029	0.213426
12.830000	-0.028319	-0.096105	0.112868	-0.196582	0.751240	0.022693	0.708437	0.208274
12.840000	-0.034115	-0.091275	0.118986	-0.194328	0.754138	0.027845	0.716487	0.212782
12.850000	-0.024133	-0.084513	0.121884	-0.190786	0.756714	0.029777	0.716809	0.213748
12.860000	-0.034437	-0.095783	0.119630	-0.199802	0.747054	0.022693	0.713589	0.211172
12.870000	-0.039267	-0.098359	0.114478	-0.193040	0.750918	0.026557	0.714233	0.212782
12.880000	-0.036691	-0.098359	0.113834	-0.195938	0.751240	0.027523	0.713267	0.209240
12.890000	-0.041843	-0.100613	0.119952	-0.194972	0.749952	0.025269	0.716809	0.213748
12.900000	-0.041521	-0.103189	0.117698	-0.197548	0.750274	0.027523	0.717775	0.212782
12.910000	-0.035725	-0.100291	0.120596	-0.197548	0.750596	0.024625	0.715843	0.209240
12.920000	-0.045707	-0.102223	0.123494	-0.197226	0.748986	0.025591	0.721317	0.215036
12.930000	-0.038623	-0.104477	0.118664	-0.201090	0.751562	0.030743	0.721639	0.214392
12.940000	-0.041843	-0.100935	0.117698	-0.197548	0.750918	0.027523	0.715843	0.210206
12.950000	-0.037657	-0.098359	0.114800	-0.197870	0.749630	0.031709	0.718741	0.209240
12.960000	-0.043131	-0.103833	0.118986	-0.196904	0.747698	0.027201	0.715521	0.207630
12.970000	-0.043453	-0.100291	0.119308	-0.195294	0.744478	0.023337	0.711335	0.203444
12.980000	-0.040877	-0.097715	0.117054	-0.200124	0.743512	0.027845	0.717775	0.205698
12.990000	-0.045063	-0.100291	0.117054	-0.194328	0.748986	0.029455	0.714877	0.203122
13.000000	-0.039589	-0.099003	0.120596	-0.197870	0.747054	0.028167	0.720029	0.212138
13.010000	-0.048605	-0.102545	0.115444	-0.202378	0.743512	0.027845	0.719385	0.209240
13.020000	-0.044741	-0.098681	0.119952	-0.197870	0.744478	0.023659	0.716165	0.209240
13.030000	-0.042809	-0.096105	0.124460	-0.202056	0.746410	0.031387	0.725180	0.209562
13.040000	-0.045385	-0.100291	0.123816	-0.198192	0.748020	0.025591	0.718419	0.209562
13.050000	-0.039267	-0.093207	0.123494	-0.206242	0.745444	0.028489	0.721639	0.209240
13.060000	-0.045385	-0.099969	0.119952	-0.199480	0.749630	0.029133	0.723570	0.214392
13.070000	-0.040233	-0.097715	0.124460	-0.199480	0.747376	0.024947	0.718097	0.207308
13.080000	-0.046029	-0.105443	0.118986	-0.198192	0.749630	0.026235	0.720673	0.211816
13.090000	-0.044741	-0.095783	0.124782	-0.196904	0.747054	0.027523	0.721639	0.209240
13.100000	-0.054723	-0.111239	0.106106	-0.214935	0.733852	0.017220	0.707471	0.190242
13.110000	-0.041843	-0.102867	0.118664	-0.200446	0.747054	0.027523	0.718741	0.207308
13.120000	-0.040877	-0.104799	0.115444	-0.200446	0.745766	0.025269	0.714555	0.206020
13.130000	-0.041843	-0.107697	0.114156	-0.201412	0.750274	0.032031	0.720029	0.206986
13.140000	-0.041521	-0.104155	0.117698	-0.195938	0.747698	0.030099	0.720995	0.208596
13.150000	-0.041521	-0.103511	0.116088	-0.202700	0.745122	0.027523	0.720673	0.209884
13.160000	-0.045063	-0.105443	0.114800	-0.197548	0.748664	0.028489	0.720673	0.212782
13.170000	-0.040233	-0.100613	0.119952	-0.194972	0.748020	0.024625	0.714877	0.207630
13.180000	-0.039911	-0.102545	0.118342	-0.196582	0.748342	0.027201	0.719063	0.209884
13.190000	-0.040233	-0.101579	0.113512	-0.200768	0.745122	0.027523	0.720673	0.211494
13.200000	-0.039911	-0.103833	0.114156	-0.200124	0.746410	0.025591	0.718741	0.214070
13.210000	-0.041843	-0.103833	0.116732	-0.195294	0.746410	0.024303	0.716809	0.212782
13.220000	-0.036369	-0.098359	0.116732	-0.199158	0.743190	0.022693	0.718741	0.214392
13.230000	-0.034115	-0.099969	0.112224	-0.195616	0.746410	0.023981	0.716809	0.211816
13.240000	-0.036369	-0.093851	0.114800	-0.198192	0.743834	0.024625	0.714877	0.206986
13.250000	-0.045063	-0.107697	0.101598	-0.213003	0.733208	0.014644	0.704251	0.195394
13.260000	-0.042809	-0.098681	0.113834	-0.202378	0.743512	0.028489	0.722283	0.213426
13.270000	-0.044741	-0.100613	0.118020	-0.195938	0.743512	0.020439	0.717453	0.213748
13.280000	-0.045063	-0.100613	0.112546	-0.201734	0.742546	0.025591	0.721317	0.215358
13.290000	-0.045707	-0.101257	0.115766	-0.198836	0.741258	0.023659	0.722926	0.217934
13.300000	-0.048283	-0.102223	0.113512	-0.199158	0.743190	0.022693	0.717775	0.215358
13.310000	-0.045707	-0.100935	0.111902	-0.200124	0.746088	0.029455	0.722605	0.214392
13.320000	-0.038623	-0.089343	0.117054	-0.201090	0.743190	0.026879	0.720351	0.208918
13.330000	-0.036369	-0.094817	0.114800	-0.200446	0.748020	0.026557	0.715199	0.209884
13.340000	-0.038945	-0.090953	0.116410	-0.198192	0.745766	0.024303	0.718741	0.212782
13.350000	-0.043453	-0.096427	0.111258	-0.201090	0.747698	0.028489	0.722283	0.213104
13.360000	-0.042809	-0.098359	0.113512	-0.196260	0.750596	0.025591	0.717453	0.216002
13.370000	-0.038945	-0.090953	0.117054	-0.196904	0.747698	0.024625	0.718419	0.213104
13.380000	-0.044741	-0.094495	0.115444	-0.198192	0.746088	0.026235	0.720029	0.212138
13.390000	-0.040555	-0.089987	0.114156	-0.199802	0.746732	0.026235	0.720673	0.216646
13.400000	-0.039589	-0.095461	0.118664	-0.200446	0.748986	0.024947	0.716809	0.215036
13.410000	-0.041843	-0.098359	0.115444	-0.198836	0.746732	0.022049	0.713589	0.214392
13.420000	-0.041843	-0.089665	0.115122	-0.200124	0.741902	0.019473	0.717453	0.214714
13.430000	-0.040555	-0.094173	0.113190	-0.202378	0.745766	0.025269	0.715843	0.210850
13.440000	-0.042165	-0.093851	0.108360	-0.206242	0.742546	0.024625	0.717453	0.214392
13.450000	-0.042487	-0.091919	0.109004	-0.200446	0.746088	0.028489	0.718741	0.211816
13.460000	-0.037013	-0.086445	0.113190	-0.203022	0.742546	0.024947	0.717131	0.214714
13.470000	-0.041199	-0.090631	0.117054	-0.199480	0.742224	0.022371	0.717775	0.216324
13.480000	-0.036369	-0.086123	0.116732	-0.201090	0.742224	0.024303	0.716165	0.213748
13.490000	-0.034759	-0.092241	0.106750	-0.198514	0.748020	0.026235	0.715843	0.216324
13.500000	-0.035081	-0.081938	0.125748	-0.188532	0.752850	0.033641	0.729044	0.227916
13.510000	-0.038301	-0.091597	0.117376	-0.197226	0.744800	0.025269	0.719707	0.219866
13.520000	-0.037013	-0.088055	0.111580	-0.194006	0.748020	0.029455	0.717775	0.214070
13.530000	-0.036691	-0.090953	0.114478	-0.198514	0.746088	0.025591	0.717453	0.212138
13.540000	-0.033149	-0.094495	0.108038	-0.202700	0.749630	0.031065	0.719707	0.212782
13.550000	-0.036369	-0.099969	0.115122	-0.200124	0.748664	0.024625	0.718097	0.216002
13.560000	-0.038623	-0.100613	0.108682	-0.204632	0.744478	0.023659	0.720029	0.217290
13.570000	-0.040877	-0.098359	0.114156	-0.195616	0.749630	0.026879	0.720351	0.217612
13.580000	-0.039911	-0.099647	0.117376	-0.196904	0.741902	0.021405	0.721639	0.219866
13.590000	-0.040233	-0.098681	0.105462	-0.200124	0.742868	0.027201	0.720995	0.215036
13.600000	-0.035403	-0.092241	0.112868	-0.195938	0.741902	0.024625	0.715199	0.207952
13.610000	-0.036369	-0.096749	0.110292	-0.203344	0.733530	0.021405	0.719707	0.210528
13.620000	-0.039911	-0.098359	0.109970	-0.197870	0.738360	0.023981	0.719385	0.212460
13.630000	-0.036369	-0.097393	0.104818	-0.203988	0.738038	0.027845	0.723570	0.213748
13.640000	-0.041199	-0.095783	0.112224	-0.195294	0.741902	0.028811	0.724214	0.211816
13.650000	-0.035725	-0.097715	0.113834	-0.202700	0.737394	0.023981	0.720673	0.212138
13.660000	-0.039911	-0.096105	0.109970	-0.201412	0.740614	0.027201	0.725502	0.215358
13.670000	-0.045063	-0.099969	0.109970	-0.201090	0.742546	0.027523	0.726790	0.213426
13.680000	-0.037657	-0.098037	0.113834	-0.205598	0.738360	0.021727	0.722926	0.212460
13.690000	-0.037979	-0.097393	0.110292	-0.206242	0.740614	0.027845	0.726468	0.209562
13.700000	-0.039589	-0.104799	0.111902	-0.201090	0.743512	0.024947	0.725824	0.211816
13.710000	-0.042809	-0.102223	0.112868	-0.206886	0.740614	0.028167	0.731298	0.213104
13.720000	-0.041199	-0.105443	0.109970	-0.208174	0.739648	0.027845	0.727434	0.210206
13.730000	-0.046995	-0.108019	0.111902	-0.205276	0.740292	0.026557	0.725824	0.207308
13.740000	-0.048605	-0.109307	0.108038	-0.206886	0.739004	0.028489	0.730332	0.210528
13.750000	-0.045707	-0.112527	0.109970	-0.206886	0.741580	0.029455	0.729044	0.208918
13.760000	-0.047639	-0.114137	0.104818	-0.205276	0.740614	0.029455	0.727756	0.203122
13.770000	-0.041843	-0.106731	0.110292	-0.206564	0.740292	0.028489	0.725180	0.201834
13.780000	-0.048605	-0.112205	0.108360	-0.208174	0.741258	0.031065	0.727756	0.201834
13.790000	-0.046673	-0.108341	0.108038	-0.207852	0.739004	0.031387	0.733230	0.205054
13.800000	-0.046995	-0.110595	0.113834	-0.208496	0.736750	0.024947	0.727434	0.205376
13.810000	-0.048605	-0.108985	0.109326	-0.211393	0.735462	0.028811	0.732908	0.205698
13.820000	-0.045385	-0.108019	0.108038	-0.210749	0.738038	0.031387	0.732586	0.206020
13.830000	-0.046351	-0.107053	0.113190	-0.208496	0.739326	0.029777	0.732586	0.206664
13.840000	-0.044419	-0.107375	0.109004	-0.209784	0.739004	0.031065	0.729688	0.201834
13.850000	-0.044741	-0.103511	0.109004	-0.211715	0.733530	0.027523	0.732908	0.204410
13.860000	-0.048283	-0.102867	0.110292	-0.203022	0.736750	0.028489	0.729688	0.201834
13.870000	-0.042809	-0.104155	0.107072	-0.205276	0.736750	0.026879	0.725180	0.200546
13.880000	-0.045707	-0.104799	0.109970	-0.210749	0.734818	0.031065	0.732586	0.203444
13.890000	-0.045707	-0.099969	0.111258	-0.203344	0.737716	0.031065	0.733552	0.204088
13.900000	-0.046351	-0.103511	0.116410	-0.207852	0.737716	0.028811	0.730976	0.203122
13.910000	-0.048283	-0.109307	0.111580	-0.206242	0.738038	0.031065	0.733552	0.204088
13.920000	-0.043453	-0.108019	0.108038	-0.210749	0.736428	0.030743	0.729688	0.200224
13.930000	-0.046029	-0.106731	0.114478	-0.207208	0.737072	0.027845	0.730654	0.202800
13.940000	-0.046029	-0.107053	0.112868	-0.206886	0.738360	0.033641	0.735806	0.203766
13.950000	-0.044419	-0.109307	0.109326	-0.208818	0.740936	0.035251	0.733230	0.200546
13.960000	-0.048283	-0.107053	0.112224	-0.202378	0.738682	0.029777	0.730654	0.202800
13.970000	-0.046029	-0.108341	0.113512	-0.205598	0.735462	0.028167	0.734840	0.207630
13.980000	-0.045385	-0.111239	0.109648	-0.209784	0.736428	0.030421	0.731942	0.204088
13.990000	-0.039267	-0.103189	0.113190	-0.204310	0.740614	0.033319	0.731942	0.198936
14.000000	-0.046351	-0.109951	0.112868	-0.205598	0.738682	0.031709	0.733230	0.203122
14.010000	-0.046029	-0.111561	0.116088	-0.205598	0.739970	0.031065	0.729688	0.200224
14.020000	-0.045385	-0.109307	0.113512	-0.207852	0.738682	0.029777	0.729044	0.200224
14.030000	-0.041521	-0.106087	0.111580	-0.212037	0.732564	0.027845	0.734518	0.203122
14.040000	-0.046673	-0.107375	0.114478	-0.207530	0.738038	0.032675	0.735806	0.204088
14.050000	-0.046029	-0.110273	0.116088	-0.205920	0.739004	0.029133	0.729366	0.199258
14.060000	-0.044741	-0.107697	0.114156	-0.203022	0.740614	0.031065	0.729688	0.197004
14.070000	-0.043453	-0.108019	0.114156	-0.204954	0.737072	0.026557	0.728400	0.200546
14.080000	-0.039911	-0.104799	0.118664	-0.206564	0.737072	0.028811	0.729688	0.198614
14.090000	-0.044097	-0.109629	0.113512	-0.201090	0.740614	0.027845	0.729044	0.203766
14.100000	-0.040233	-0.100935	0.117376	-0.203022	0.741580	0.032675	0.729366	0.196682
14.110000	-0.037013	-0.099969	0.117054	-0.210749	0.733208	0.027201	0.732908	0.203444
14.120000	-0.035403	-0.101901	0.117054	-0.206242	0.738682	0.031065	0.729366	0.198936
14.130000	-0.039911	-0.100291	0.118342	-0.205598	0.738360	0.030743	0.730332	0.201190
14.140000	-0.041521	-0.101901	0.119630	-0.200768	0.741902	0.030743	0.729366	0.200224
14.150000	-0.041521	-0.105121	0.119308	-0.203666	0.738360	0.029455	0.732264	0.206986
14.160000	-0.039911	-0.106409	0.117376	-0.196260	0.741902	0.025591	0.723570	0.201190
14.170000	-0.041843	-0.106409	0.112224	-0.206564	0.738038	0.031065	0.733552	0.204088
14.180000	-0.037013	-0.107053	0.117054	-0.206242	0.742546	0.033641	0.733552	0.199902
14.190000	-0.039911	-0.109307	0.120274	-0.205598	0.739970	0.027523	0.730654	0.202478
14.200000	-0.038623	-0.110273	0.113834	-0.204632	0.746410	0.037827	0.731942	0.196038
14.210000	-0.038945	-0.109629	0.114800	-0.203344	0.742224	0.030421	0.730332	0.201512
14.220000	-0.037979	-0.105765	0.115766	-0.199802	0.743190	0.032353	0.727756	0.196360
14.230000	-0.039911	-0.107375	0.112868	-0.203022	0.736750	0.030099	0.730654	0.204088
14.240000	-0.035725	-0.104799	0.107394	-0.202378	0.739326	0.030099	0.728400	0.200224
14.250000	-0.039267	-0.112849	0.109648	-0.199158	0.741580	0.030743	0.726468	0.202156
14.260000	-0.034759	-0.105121	0.108038	-0.203666	0.735140	0.026557	0.726790	0.204410
14.270000	-0.040233	-0.103833	0.111258	-0.201734	0.741580	0.034607	0.730976	0.204732
14.280000	-0.037657	-0.099969	0.118986	-0.199802	0.740292	0.027845	0.728078	0.202800
14.290000	-0.035403	-0.095783	0.117376	-0.206886	0.738682	0.030743	0.727112	0.198614
14.300000	-0.032505	-0.095783	0.126392	-0.200768	0.741580	0.028811	0.729044	0.202156
14.310000	-0.034115	-0.094495	0.123494	-0.201090	0.741258	0.025913	0.727756	0.203444
14.320000	-0.037657	-0.095461	0.126070	-0.203988	0.742868	0.030743	0.730654	0.198936
14.330000	-0.041199	-0.094817	0.131866	-0.200768	0.741580	0.025269	0.727434	0.201190
14.340000	-0.041199	-0.094173	0.121240	-0.208496	0.744156	0.035895	0.733552	0.199902
14.350000	-0.042165	-0.093529	0.128646	-0.203344	0.745766	0.036539	0.733230	0.200224
14.360000	-0.044097	-0.092885	0.126392	-0.206242	0.743190	0.035251	0.732908	0.200546
14.370000	-0.047317	-0.093529	0.130900	-0.204632	0.740614	0.032997	0.732586	0.197648
14.380000	-0.042487	-0.093529	0.129290	-0.205598	0.741580	0.032031	0.729044	0.196682
14.390000	-0.050859	-0.098681	0.124782	-0.210106	0.740614	0.033641	0.732264	0.196682
14.400000	-0.049571	-0.098359	0.133798	-0.202056	0.743190	0.032997	0.733874	0.199902
14.410000	-0.045063	-0.100613	0.122528	-0.208496	0.741580	0.032997	0.730010	0.196360
14.420000	-0.044741	-0.099325	0.132188	-0.205276	0.742546	0.032031	0.733874	0.200868
14.430000	-0.044741	-0.102545	0.122528	-0.211071	0.741580	0.035895	0.732586	0.196360
14.440000	-0.046673	-0.104155	0.123494	-0.199802	0.740936	0.026879	0.728078	0.202478
14.450000	-0.042487	-0.099003	0.130256	-0.204954	0.745766	0.033963	0.730654	0.196360
14.460000	-0.041199	-0.099003	0.123494	-0.202056	0.742224	0.032031	0.729688	0.196038
14.470000	-0.043775	-0.103189	0.125104	-0.195938	0.746732	0.029455	0.725502	0.198292
14.480000	-0.039911	-0.101901	0.120596	-0.202378	0.741902	0.030743	0.726790	0.195072
