Time[s]	GRF[N]
8.546666666666667	-0.0
8.54888888888889	-0.0
8.55111111111111	-0.0
8.553333333333333	-0.0
8.555555555555555	-0.0
8.557777777777778	-0.0
8.56	-0.0
8.562222222222221	-0.0
8.564444444444444	-0.0
8.566666666666666	-0.0
8.568888888888889	-0.0
8.571111111111112	-0.0
8.573333333333332	-0.0
8.575555555555555	-0.0
8.577777777777778	-0.0
8.58	-0.0
8.582222222222223	-0.0
8.584444444444443	-0.0
8.586666666666666	-0.0
8.588888888888889	-0.0
8.591111111111111	-0.0
8.593333333333334	-0.0
8.595555555555555	-0.0
8.597777777777777	-0.0
8.6	-0.0
8.602222222222222	-0.0
8.604444444444445	-0.0
8.606666666666666	-0.0
8.608888888888888	-0.0
8.61111111111111	-0.0
8.613333333333333	-0.0
8.615555555555556	-0.0
8.617777777777777	-0.0
8.62	-0.0
8.622222222222222	-0.0
8.624444444444444	-0.0
8.626666666666667	-0.0
8.628888888888888	-0.0
8.63111111111111	-0.0
8.633333333333333	-0.0
8.635555555555555	-0.0
8.637777777777778	-0.0
8.639999999999999	-0.0
8.642222222222221	-0.0
8.644444444444444	-0.0
8.646666666666667	-0.0
8.648888888888889	-0.0
8.651111111111112	-0.0
8.653333333333332	-0.0
8.655555555555555	-0.0
8.657777777777778	-0.0
8.66	-0.0
8.662222222222223	-0.0
8.664444444444444	-0.0
8.666666666666666	-0.0
8.668888888888889	-0.0
8.671111111111111	-0.0
8.673333333333334	-0.0
8.675555555555555	-0.0
8.677777777777777	-0.0
8.68	-0.0
8.682222222222222	-0.0
8.684444444444445	-0.0
8.686666666666666	-0.0
8.688888888888888	-0.0
8.69111111111111	-0.0
8.693333333333333	-0.0
8.695555555555556	-0.0
8.697777777777777	-0.0
8.7	-0.0
8.702222222222222	-0.0
8.704444444444444	-0.0
8.706666666666667	-0.0
8.708888888888888	-0.0
8.71111111111111	-0.0
8.713333333333333	-0.0
8.715555555555556	-0.0
8.717777777777778	-0.0
8.719999999999999	-0.0
8.722222222222221	-0.0
8.724444444444444	-0.0
8.726666666666667	-0.0
8.72888888888889	-0.0
8.73111111111111	-0.0
8.733333333333333	-0.0
8.735555555555555	-0.0
8.737777777777778	-0.0
8.74	-0.0
8.742222222222221	-0.0
8.744444444444444	-0.0
8.746666666666666	-0.0
8.748888888888889	-0.0
8.751111111111111	-0.0
8.753333333333334	-0.0
8.755555555555555	-0.0
8.757777777777777	-0.0
8.76	-0.0
8.762222222222222	-0.0
8.764444444444445	-0.0
8.766666666666666	-0.0
8.768888888888888	-0.0
8.77111111111111	-0.0
8.773333333333333	-0.0
8.775555555555556	-0.0
8.777777777777777	-0.0
8.78	-0.0
8.782222222222222	-0.0
8.784444444444444	-0.0
8.786666666666667	-0.0
8.788888888888888	-0.0
8.79111111111111	-0.0
8.793333333333333	-0.0
8.795555555555556	-0.0
8.797777777777778	-0.0
8.799999999999999	-0.0
8.802222222222222	-0.0
